Choice ID,Omaha Code,Column2,SNOMED CT concept ID,SNOMED CT,POC  Notes,KBS,Mapping Status,PR,Category,TG,CD,POC_INTRVN_ID,Pathway,PR ID,SSX ID,S&S,Goal PR,LTG Statement,LTG Topic,LTG ID,STG Statement,STG Topic,STG ID,Goal Notes
OMAHA,40.02,P,423728007,Inconsistent use of contraception methods (finding),,,PB0040,Family planning,Surveillance,,,Intv ID,,POC_PROB_ID,SS4002,Inaccurate/inconsistent use of family planning methods,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,40.01,P,423875000,Deficient knowledge of family planning methods (finding),,,PB0040,Family planning,Surveillance,,,Intv ID,,POC_PROB_ID,SS4001,Inappropriate/Insufficient Knowledge About Family Planning Methods,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,40.05,P,424537004,Deficient knowledge of preconception health practices (finding),,,PB0040,Family planning,Surveillance,,,Intv ID,,POC_PROB_ID,SS4005,Inappropriate/Insufficient Knowledge About Preconception Health Practices,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,40.03,P,424670002,Dissatisfaction with contraception method (finding),,,PB0040,Family planning,Surveillance,,,Intv ID,,POC_PROB_ID,SS4003,Dissatisfied with present family planning method,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,40.06,P,424958004,Fear of reaction regarding family planning choices (finding),,,PB0040,Family planning,Surveillance,,,Intv ID,,POC_PROB_ID,SS4006,Fears others' reactions regarding family planning choices,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,11.03,P,53339009,Dysfunctional grieving (finding),,,PB0011,Grief,Surveillance,,,Intv ID,,POC_PROB_ID,SS1103,Difficulty expressing grief responses,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,11,P,224965009,Grief finding (finding),,,PB0011,Grief,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,11.02,P,423136007,Difficulty coping with grief responses (finding),,,PB0011,Grief,Surveillance,,,Intv ID,,POC_PROB_ID,SS1102,Difficulty coping with grief responses,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,11.04,P,424068007,Conflicting stages of grief among family members (finding),,,PB0011,Grief,Surveillance,,,Intv ID,,POC_PROB_ID,SS1104,Conflicting stages of grief among individuals/families,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,11.01,P,424773009,Fails to recognize stages of grief (finding),,,PB0011,Grief,Surveillance,,,Intv ID,,POC_PROB_ID,SS1101,Fails to recognize stages of grief/process of healing,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,11.04,P,425218000,Conflicting stages of grief (finding),,,PB0011,Grief,Surveillance,,,Intv ID,,POC_PROB_ID,SS1104,Conflicting stages of grief among individuals/families,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,17,P,105726004,Age AND/OR growth finding (finding),,,PB0017,Growth and development,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,17.02,P,422503008,Abnormal weight in relation to growth / age standard (finding),,,PB0017,Growth and development,Surveillance,,,Intv ID,,POC_PROB_ID,SS1702,Abnormal Weight/Height/Head Circumference in Relation to Growth/Age Standards,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,17.02,P,422695002,Abnormal head circumference in relation to growth / age standard (finding),,,PB0017,Growth and development,Surveillance,,,Intv ID,,POC_PROB_ID,SS1702,Abnormal Weight/Height/Head Circumference in Relation to Growth/Age Standards,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,17.01,P,423077009,Abnormal developmental screening (finding),,,PB0017,Growth and development,Surveillance,,,Intv ID,,POC_PROB_ID,SS1701,Abnormal Results of Developmental Screening Tests,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,17.04,P,424379006,Inadequate maintenance of developmental tasks (finding),,,PB0017,Growth and development,Surveillance,,,Intv ID,,POC_PROB_ID,SS1704,Inadequate achievement/maintenance of developmental tasks,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,17.03,P,424742005,Inappropriate behavior for age (finding),,,PB0017,Growth and development,Surveillance,,,Intv ID,,POC_PROB_ID,SS1703,Age-Inappropriate Behavior,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,17.02,P,425115008,Abnormal height in relation to growth / age standard (finding),,,PB0017,Growth and development,Surveillance,,,Intv ID,,POC_PROB_ID,SS1702,Abnormal Weight/Height/Head Circumference in Relation to Growth/Age Standards,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,17.04,P,425301002,Inadequate achievement of developmental tasks (finding),,,PB0017,Growth and development,Surveillance,,,Intv ID,,POC_PROB_ID,SS1704,Inadequate achievement/maintenance of developmental tasks,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41,P,129825007,Healthcare supervision finding (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.01,P,130970002,Health seeking behavior alteration (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4101,Fails to obtain routine/preventive health care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.03,P,275694009,Patient defaulted from follow-up (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4103,Fails to return as requested to health care provider,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.01,P,422551000,Does not seek routine healthcare (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4101,Fails to obtain routine/preventive health care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.04,P,422958000,Unable to coordinate multiple appointments (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4104,Inability to coordinate multiple appointments/treatment plans,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.05,P,423174004,Does not seek consistent healthcare (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4105,Inconsistent source of health care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.08,P,423593006,Inadequate healthcare resources (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4108,Inadequate source of health care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.04,P,423782006,Unable to coordinate multiple treatment plans (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4104,Inability to coordinate multiple appointments/treatment plans,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.06,P,424181003,Inadequate treatment plan (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4106,Inadequate treatment plan,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.02,P,424684007,Does not seek care for symptoms needing treatment (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4102,Fails to seek care for symptoms requiring evaluation/treatment,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,41.02,P,424855000,Does not seek care for symptoms needing evaluation (finding),,,PB0041,Health care supervision,Surveillance,,,Intv ID,,POC_PROB_ID,SS4102,Fails to seek care for symptoms requiring evaluation/treatment,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,19,P,118230007,Hearing finding (finding),,,PB0019,Hearing,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,19.02,P,300210001,No response to sound (finding),,,PB0019,Hearing,Surveillance,,,Intv ID,,POC_PROB_ID,SS1902,Absent/abnormal response to sound,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,19.03,P,313203003,Hearing test abnormal (finding),,,PB0019,Hearing,Surveillance,,,Intv ID,,POC_PROB_ID,SS1903,Abnormal results of hearing screening test,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,19.06,P,423303001,Difficulty hearing high frequency sounds (finding),,,PB0019,Hearing,Surveillance,,,Intv ID,,POC_PROB_ID,SS1906,Difficulty hearing high frequency sounds,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,19.05,P,424723006,Difficulty hearing speech in large group setting (finding),,,PB0019,Hearing,Surveillance,,,Intv ID,,POC_PROB_ID,SS1905,Difficulty hearing speech in large group settings,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,19.01,P,425091001,Difficulty hearing normal speech tones (finding),,,PB0019,Hearing,Surveillance,,,Intv ID,,POC_PROB_ID,SS1901,Difficulty hearing normal speech tones,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,19.02,P,425274008,Abnormal response to sound (finding),,,PB0019,Hearing,Surveillance,,,Intv ID,,POC_PROB_ID,SS1902,Absent/abnormal response to sound,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.03,P,300692004,Difficulty with money management (finding),,,PB0001,Income,Surveillance,,,Intv ID,,POC_PROB_ID,SS0103,Difficulty with money management,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01,P,365552003,Finding of income details (finding),,,PB0001,Income,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.05,P,423656007,Income insufficient to buy necessities (finding),,,PB0001,Income,Surveillance,,,Intv ID,,POC_PROB_ID,SS0105,Difficulty Buying Necessities,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.02,P,424553001,Uninsured medical expenses (finding),,,PB0001,Income,Surveillance,,,Intv ID,,POC_PROB_ID,SS0102,Uninsured medical expenses,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.04,P,424739004,Income sufficient to buy only necessities (finding),,,PB0001,Income,Surveillance,,,Intv ID,,POC_PROB_ID,SS0104,Able to buy only necessities,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.01,P,424860001,Low income (finding),,,PB0001,Income,Surveillance,,,Intv ID,,POC_PROB_ID,SS0101,Low/no income,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.01,P,425111004,No income (finding),,,PB0001,Income,Surveillance,,,Intv ID,,POC_PROB_ID,SS0101,Low/no income,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.08,P,22927000,Suspicious behavior (finding),,,PB0009,Interpersonal relationship,Surveillance,,,Intv ID,,POC_PROB_ID,SS0908,Inappropriate suspicion/manipulation/control,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09,P,225706007,Interpersonal relationship finding (finding),,,PB0009,Interpersonal relationship,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.08,P,261935004,Manipulative behavior (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0908,Inappropriate suspicion/manipulation/control,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.04,P,422517004,Inadequate interpersonal communication skills (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0904,Inadequate interpersonal communication skills,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.03,P,422717002,Incongruent personal schedules (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0903,Incongruent values/goals/expectations/schedules,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.10,P,422742006,Difficulty problem solving without conflict (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0910,Difficulty problem solving without conflict,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.03,P,422781006,Incongruent personal expectations (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0903,Incongruent values/goals/expectations/schedules,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.09,P,422783009,Physically abusive to partner (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0909,Physically/emotionally abusive to partner,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.03,P,422981003,Incongruent personal values (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0903,Incongruent values/goals/expectations/schedules,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.05,P,423157004,Unrelieved tension (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0905,"Prolonged, unrelieved tension",#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.01,P,423238001,Difficulty establishing relationships (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0901,Difficulty establishing/maintaining relationships,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.08,P,423741006,Dominating behavior (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0908,Inappropriate suspicion/manipulation/control,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.09,P,423794002,Abusive emotional relationship with partner (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0909,Physically/emotionally abusive to partner,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.02,P,424300006,Minimal shared activities (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0902,Minimal shared activities,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.01,P,424573006,Difficulty maintaining relationships (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0901,Difficulty establishing/maintaining relationships,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,09.03,P,425372005,Incongruent personal goals (finding),,,PB0009,INTERPERSONAL RELATIONSHIP,Surveillance,,,Intv ID,,POC_PROB_ID,SS0903,Incongruent values/goals/expectations/schedules,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.06,P,171259000,Not up-to-date with immunizations (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4206,Fails to obtain immunizations,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.02,P,281647001,Adverse reaction (disorder),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4202,Evidence of side effects/adverse reactions,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.09,P,285038001,Difficulty managing medication (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4209,Unable to take medications without help,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.02,P,401207004,Medication side effects present (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4202,Evidence of side effects/adverse reactions,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42,P,422979000,Medication regimen behavior finding (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.01,P,423986002,Does not follow recommended medication schedule (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4201,Does not follow recommended dosage/schedule,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.04,P,424363005,Improper storage of medication (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4204,Improper storage of medication,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.01,P,424540004,Does not follow recommended medication dosage (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4201,Does not follow recommended dosage/schedule,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.05,P,424747004,Does not refill medications appropriately (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4205,Fails to obtain refills appropriately,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.03,P,424920003,Inadequate system for taking medication (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4203,Inadequate system for taking medication,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,42.08,P,425165004,Medication regimen deficit (finding),,,PB0042,Medication regimen,Surveillance,,,Intv ID,,POC_PROB_ID,SS4208,Inadequate medication regimen,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.06,P,932006,Flat affect (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1206,Flat Affect/Lack of Emotion,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.02,P,1402001,Fear (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1202,Apprehension/Undefined Fear/Anxious,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.17,P,2073000,Delusions (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1217,False Beliefs/Delusions,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.18,P,5152006,Illusions (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1218,False perceptions/Hallucinations/Illusions,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.19,P,6471006,Suicidal thoughts (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1219,Expresses suicidal/homicidal thoughts,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.18,P,7011001,Hallucinations (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1218,False perceptions/Hallucinations/Illusions,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.15,P,12479006,Compulsive behavior (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1215,Purposeless/Compulsive/Repetitive Activity,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.22,P,18963009,Mood swings (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1222,Mood swings,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.13,P,22058002,Inattention (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1205,Narrowed to Scattered Attention/Focus,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.14,P,24199005,Feeling agitated (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1214,Irritable/agitated/aggressive,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.23,P,30871003,Flashbacks (disorder),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1223,Flash-backs,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12,P,36456004,Mental state finding (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.02,P,49971008,Apprehension (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1202,Apprehension/Undefined Fear/Anxious,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.14,P,55929007,Feeling irritable (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1214,Irritable/agitated/aggressive,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.10,P,84229001,Fatigue (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1210,Somatic complaints/fatigue,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.21,P,130968006,Self-mutilation (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1221,Self-Mutilation/Self Harm,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.14,P,224971003,Feeling aggressive (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1214,Irritable/agitated/aggressive,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.19,P,225450009,Homicidal thoughts (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1219,Expresses suicidal/homicidal thoughts,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.03,P,247753000,Loss of interest (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1203,Loss of interest/involvement in activities/self-care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.15,P,247757004,Purposeless (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1215,Purposeless/Compulsive/Repetitive Activity,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.03,P,248054003,Self-neglect (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1203,Loss of interest/involvement in activities/self-care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.16,P,285849008,Difficulty controlling anger (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1216,Difficulty managing anger,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.01,P,286647002,Low self-esteem (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1201,Sadness/hopelessness/decreased self-esteem,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.01,P,307077003,Feeling hopeless (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1201,Sadness/hopelessness/decreased self-esteem,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.01,P,366979004,Depressed mood (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1201,Sadness/hopelessness/decreased self-esteem,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.10,P,386738004,Multiple somatic complaints (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1210,Somatic complaints/fatigue,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.09,P,422761005,Difficulty managing stress (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1209,Difficulty managing stress,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.20,P,424241004,Homicidal behavior (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1220,Attempts suicide/homicide,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.20,P,425104003,Suicidal behavior (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1220,Attempts suicide/homicide,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,12.13,P,425248002,Scattered attention (finding),,,PB0012,Mental health,Surveillance,,,Intv ID,,POC_PROB_ID,SS1205,Narrowed to Scattered Attention/Focus,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,02.02,I,166001,Behavioral therapy (regime/therapy),,,n/a,n/a,Treatments and Procedures,Behavioral Health Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,02.75,I,9632001,Nursing procedure (procedure),,,n/a,n/a,Treatments and Procedures,Nursing Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,02.53,I,17636008,Specimen collection (procedure),,,n/a,n/a,Treatments and Procedures,Specimen Collection,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,02.33,I,18629005,Administration of drug or medicament (procedure),,,n/a,n/a,Treatments and Procedures,Medication Administration,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,02.14,I,18949003,Change of dressing (procedure),,,n/a,n/a,Treatments and Procedures,Dressing Change/Wound Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
